Alpha_Metric,Beta_Metric
-0.36035220299353954,4.937246243917447
0.06394713834454083,-3.7962866567954463
0.19484666090651617,-1.4106680270697243
0.17837930696569768,-1.2632069432100435
0.183378764952389,-1.227244533650087
0.19945077242721074,-0.9123148325822305
0.20731698625843473,-0.7020327454801579
0.2100368484493998,-0.6695609999905108
0.18972696691316637,-0.6541775153659718
0.16939431665427532,-0.6161390984427694
0.1216963150069174,-0.5606286828718259
0.0942467851096996,-0.5639973039096876
0.0852024292289381,-0.5919439632096304
0.06271107566509958,-0.6015569138611778
0.02817140878472122,-0.6048356041664753
0.01103198774709686,-0.668201938004541
0.0037291015388658836,-0.7540078476183268
0.016956692304860528,-0.7564607718145444
0.03845723352606245,-0.7529976397485819
0.030703971841513134,-0.8046449958158227
0.006767322846133089,-0.8799574801255895
0.038539792538333055,-0.7849223021674858
0.017364201880073423,-0.8524439750987348
-0.02822330028493945,-1.0252139746483075
-0.025143427308967112,-1.1181995036619516
0.001220964851411573,-1.1142421980131727
0.024314144577068594,-1.2007091944428885
0.013554765971779329,-1.4264221420626384
-0.009542397625951028,-1.6599056721541776
-0.01585428658492413,-1.8797196373830731
-0.03519968990514029,-2.177909569172075
-0.0947460397166264,-2.8549074937644945
-0.17083831432792387,-4.747713386143383
-0.1829587245132807,-10.426467040444635
1.1973845421701366,-18.18341110945324
-1.4503934937077663,-21.871163089131798
-2.395464816266093,-24.223081021993256
-1.591639702472833,-493.3792494178181
-1.4390942425205018,30.531677324841443
-2.1455601825449673,21.992239897066185
-5.396042174173328,19.922158239185908
-2.8432084193567384,56.193571379295086
-2.106933818181005,-28.352507764877682
9.277353709594053,-15.887401707044543
1.6720490836407944,-13.354409723400227
1.0131896072122784,-26.19629278919404
1.196014925945777,-421.3225746353058
1.9001760802680552,129.85674215646873
4.517404620411956,69.98744626211989
-2.5797018099096207,26.03067048916899
-2.050832199558103,208.95124026894402
-1.6333952738687447,-12.222554148474282
-6.456175655203152,-5.44452522885022
-4.895990547616853,-3.5621764843885906
-4.420428218668837,-2.601461539065539
-2.9445269179199163,-2.026715598645833
-3.051006085691624,-1.7965612121514758
-2.0440727839820534,-1.6734120829911745
-1.8194825745831338,-1.4863361794379248
-2.743707337960649,-1.4947171901942167
-6.949925944450726,-1.6515861044609839
-38.06429865651889,-1.6781957134318028
-47.24975115982193,-1.6181252014619985
-11.256383899160836,-1.5864869954330136
-6.689150367983923,-1.5652132774704368
-2.7296717111380184,-1.6020561180061463
-0.9170611652158571,-1.4364421668181981
-9.400515142309379,-1.3354267017223238
94.46336760506811,-1.3537262383490256
42.596408202501,-1.3816890337120604
2.261074520483337,-1.3963298620489313
1.2676867708297503,-1.4289292495527062
0.21969013801506687,-1.5065735680725512
-0.2624656886939299,-1.6227071130425494
-0.4890437342658901,-1.5906620675889824
-1.0451920055966177,-1.5034503793522034
-1.1565949333894572,-1.51354749299175
-1.3368187019077733,-1.6061056595979764
-1.012353878693469,-1.799045227444146
-0.8784771930844658,-2.2113997485558743
-3.5140796269524373,-2.424411741846933
3.4226127830263873,-2.2649618626308823
1.8931346554952542,-2.3547500944242676
1.2781274524189687,-2.7953988500634925
0.37672406746143927,-3.2520845837073873
-0.6622555824550964,-3.55517406196867
-1.615136048363058,-3.5595664255649706
-1.8094073734071512,-4.113017969481784
-1.0162777250120028,-5.207897811320228
-0.49648700992901584,-7.675576821983983
-0.44244095400919736,-11.841669655505441
-0.7037280266821736,-8.54246182061552
-0.9325826321518035,-7.283374015020561
-1.148690258861203,-8.704787452259943
-1.1380986321503745,-10.073406571455974
-1.3148663549646245,-11.153932523380943
-1.953188543857519,-11.33325250531148
-2.712332139754057,-11.084405359878943
-5.180681145313066,-11.048466674731186
-30.3994767547886,-6.982567612751668
7.868555360060744,-3.741184529505939
5.234286816259395,-3.222239308657322
3.2752425830660283,-3.8557724947606276
3.69066355840037,-3.809231029591069
3.6652740959460623,-2.834543026517197
2.6009041847011307,-2.5562666421236093
1.6064777057250303,-2.84675032806456
