Alpha_Metric,Beta_Metric
-0.4083307691275227,-2.1159406335956152
-0.028872611277479986,-0.5419930079784356
0.21844422218366744,-0.26531174079997455
0.3383481821739654,-0.18788345435311232
0.38974460588729903,-0.09899215550214212
0.41599579795127695,-0.030993210431182205
0.421435043639613,-0.016768429567912448
0.4284053089523245,0.0108160613830897
0.42782452123282483,0.04733001173489421
0.41035791655687054,0.06352701042169491
0.37300813493523793,0.07162739584208533
0.34489344991780857,0.09056427828373495
0.3345472957330456,0.08569963140555133
0.35218348147665696,0.05845856931947094
0.37986879099643406,0.04783132139580325
0.3969168771145081,0.038359418588747855
0.39223290362766045,0.030573279768807013
0.39226424026079354,0.03449215727872491
0.3980747134917187,0.03913239154066275
0.4064902153324876,0.04759244006000303
0.4075044432470179,0.06055266127322882
0.43915552838250016,0.11062380298987454
0.4704618162563806,0.10446271632969126
0.4719265338342013,0.09787997381300155
0.46697063650464865,0.08754115790285052
0.46565352864385423,0.06926838098183026
0.4509407857649847,0.07346490558245368
0.4311510983799311,0.08720258843940563
0.4127467537383326,0.07301722373118681
0.4209487308307502,0.05309924802603651
0.4443319288383413,0.03732810865450841
0.47877503593598875,0.009938530613714731
0.5341393568499578,-0.006677715557530512
0.5705414533157924,0.006847404490386706
0.5484295222726093,0.024220679705151033
0.5239256156817386,0.02073894851502062
0.5138415495517638,0.02730003674390401
0.5278728031282122,0.026078049436713744
0.5140053899902883,0.0008951311717760183
0.4811217134002025,-0.0043921631282867555
0.45418300123445365,-0.0063899549897066124
0.4283010815401731,-0.025510896984523305
0.40966250045758,-0.03442186686773921
0.3850334872128137,-0.008087044022145825
0.36319495781549654,0.0012550326636994343
0.3462988784319792,0.007703314283309928
0.33297048356820413,0.017191230760289097
0.359024221365721,-0.0017674170310409667
0.38468813206789004,-0.042703838216476296
0.39987513413113507,-0.043570800234369815
0.3896768600353697,-0.04383836786055087
0.36099112017764756,-0.061449530427620365
0.3500092111019123,-0.0601153496037113
0.32617640554229294,-0.05352099775819282
0.2871806112964152,-0.06210700775570367
0.2274389350456337,-0.06400527026913173
0.20732778983960437,-0.0456361532219231
0.2003373598262923,-0.040525260994240496
0.18251015320664443,-0.040600213518747215
0.20343771422987939,-0.01082969821186165
0.2347693407343105,-0.01061560630496682
0.24031904342624125,-0.051630211251026674
0.2844009700751693,-0.055716617253571916
0.33593405562385165,-0.04950461661487419
0.3515659235772861,-0.09451103124585784
0.3349024900700743,-0.09845988765581228
0.31822896389386773,-0.06367251490655997
0.3144988055167083,-0.06651707765216358
0.29757303321681655,-0.08817519758606146
0.30200644405194915,-0.05328491124767168
0.29256404815719544,-0.037492937416755766
0.2787257908228371,-0.054617358892153696
0.2883422131493812,-0.036322969751269536
0.3045915842199597,-0.027095483361245256
0.3141319844344314,-0.0687760731232747
0.33683945923276665,-0.08283505311128013
0.39928092775676,-0.07189410815230118
0.4103681556301159,-0.08502895274015906
0.4009751244312945,-0.09234706146792944
0.3973816065243217,-0.07879012112995624
0.3881033298213968,-0.08873139848741683
0.3999855527157963,-0.09822256639520188
0.4283460176748689,-0.07537455917653424
0.4098597613084228,-0.0747761766935176
0.37049456470275244,-0.08852461940092647
0.35982021553734556,-0.08044889341946827
0.38034132797799247,-0.08953509383516142
0.3972523792649124,-0.11459289780189001
0.41862228459771605,-0.11731776587255148
0.4361548544624702,-0.11047494562970533
0.4466965183774843,-0.12093887626196308
0.48021121759054863,-0.11331380676353177
0.5247529083663363,-0.09722326722702208
0.5667331279813206,-0.10161731988877162
0.6080491724977752,-0.08601338658683189
0.6329392944231952,-0.05383425527221386
0.6284370554686558,-0.06727427045390366
0.6029980100036202,-0.085939897090429
0.596809033629073,-0.09571880937242465
0.5874884463462132,-0.1245439185361135
0.6091354934552655,-0.1459232929891551
0.6241899274730182,-0.1506815915991291
0.6116305615005962,-0.1626839467382121
0.5974536970325603,-0.18075262046150173
0.6142096869671312,-0.1923737023528259
0.6515380791781459,-0.1949717948199496
0.6270043099104036,-0.18437870805849557
0.5785666268249242,-0.1570781483069326
0.540917432291728,-0.14004503648420202
0.5067582791294574,-0.1268531204034061
0.48968667857787396,-0.11618962499353874
0.47113556802761897,-0.12903859689663755
0.4635920791540753,-0.15568744205345356
0.4566135393352451,-0.17742522376972272
0.45130517163946127,-0.21059701987485094
0.44548768993890064,-0.236524352135333
0.4353989786103663,-0.24268502627274455
0.44882131845639767,-0.24118153710669127
0.4453653098599254,-0.2417103036538019
0.41675653268094875,-0.22695713545242965
0.38826004346972826,-0.21131546732663326
0.36969488387801525,-0.18780199409025192
0.36555201118424435,-0.1531494337310873
0.365240276342106,-0.13841066951043707
0.3559863218715108,-0.1312346341602766
0.35900363001112534,-0.10802877900644636
0.35587574670840855,-0.09742817080142982
0.3752715843692028,-0.10098841362032823
0.4170548247417176,-0.090605202592603
0.44855729825912527,-0.08790584289628228
0.46144630879329873,-0.11494693015919373
0.459134822854199,-0.11057619793893338
0.45173935221048284,-0.09833994522606608
0.41480248132663333,-0.11063084778198048
0.39097162896044346,-0.09507253543713312
0.3794649806753787,-0.067554427660127
0.3708505720677642,-0.0854324614206269
0.38442361806854847,-0.0804445320758225
0.37293082962910074,-0.05525949995343285
0.38427226651830887,-0.05736787270923845
0.45060620514284633,-0.030291118536684456
0.5048040240710506,0.010212126872002233
0.53162834077976,0.008854579890094314
0.5807822631422775,0.004327514869565301
0.6072561142712866,0.01280901674320978
0.6098863867984808,-0.012625367660597237
0.6190652181767634,-0.035516466297786244
0.6209158645311877,-0.04489688914544755
0.5768105488895455,-0.07363757935110896
0.5463221705117774,-0.09094493533166116
0.5623222281634934,-0.09627556950815579
