Alpha_Metric,Beta_Metric
-1.7294976571943543,1.293028651981707
-0.7530360588929464,1.299411376698864
-0.3693628425238757,1.2915120984027675
-0.18132924544823442,1.3580506222127167
-0.09821307931438228,2.0301233642018452
-0.019664135916657322,3.6384467559944182
0.05340414602918635,10.956600845570243
0.10729132908202396,-70.77948559128086
0.13884754087644885,-16.517646688371123
0.16510105834215025,-11.986899406397475
0.18565796835905993,-44.07589335672649
0.2039752561260462,36.98830674007951
0.20301530517941185,25.211249486578264
0.2105390187379923,18.476386882563187
0.23045064571371052,24.3844385557043
0.22866583194732856,30.208495914683922
0.2278875698459131,29.162319255135763
0.22177271972617527,34.39568981060427
0.21405381110669505,64.61105884697764
0.21077946218080296,-69.46157003491226
0.20452730161307411,-29.1601322825905
0.2721541074521152,-6.18764042557469
0.3201592534073985,-4.122857010229131
0.36200554116222955,-3.6229922308729776
0.4087626584846257,-3.6341909383847604
0.46557831111996373,-4.2501711117492205
0.5204353820581143,-4.669940272883261
0.5227476503582521,-4.627945588314517
0.5089769536608445,-4.446454381154243
0.4973788402974361,-4.632084006689925
0.4670569222736634,-4.55060668865177
0.42578923098949273,-3.42880155576069
0.39597691748680025,-2.705559872029888
0.4045647470972012,-2.561534438681222
0.42920663392522146,-2.6963822394335075
0.4348191499064832,-2.870576593301813
0.4565663991967974,-2.913136690318907
0.4847812695446069,-2.640950965412662
0.5204393017766206,-2.3725781316318573
0.5574920680746156,-2.2696311948842016
0.6053429641464549,-2.306514803278445
0.6894673395413592,-2.1672638667191815
0.7728192308549586,-2.2044443246880454
0.7894259002538729,-2.3366645631493563
0.7683553871736692,-2.376647567408017
0.7030866596088258,-2.275333449738304
0.650528740176657,-2.129915525187186
0.632269062744439,-2.067717764987355
0.6626638631315057,-2.3379299664239763
0.7102357950686431,-2.8938867994689526
0.7409626602113474,-3.129352790515334
0.7767123202607188,-3.2681389062745283
0.8107884382550404,-3.6387694320982664
0.8281832329716741,-4.433377932241843
0.8546804448137665,-4.191865758460588
0.8731424658506285,-3.2175231671556404
0.9165548334896815,-2.5572264946804313
0.9096229857510784,-2.221648797965612
0.8810475306515196,-2.2775477354845606
0.8206681117989765,-2.519567571410878
0.7990804361701624,-2.4763483409622515
0.7867075476811849,-2.346454470409703
0.7500821665125839,-2.3797569808289616
0.691111197087727,-2.4096288527349894
0.6629372433184478,-2.327724959420609
0.6479231765082512,-2.1554283484659296
0.6758417661555948,-1.9377690806427064
0.6733625331479872,-1.9361130310926853
0.6540770157183007,-1.9783974455259485
0.6161737308816265,-1.7637602193583435
0.5852059641436,-1.4680787367766002
0.5760330191147734,-1.297682516976386
0.5761151204699917,-1.2835760756196877
0.6069554962800269,-1.2956057375528802
0.6390096398079311,-1.240071649503057
0.6520487405967725,-1.2433325520894467
0.6333450443882229,-1.2776514246139496
0.5930341188524535,-1.3526915745624222
0.5754782137826017,-1.4520152538053126
0.5599565196010164,-1.5075393391179703
0.5443247793045064,-1.4877664354106164
0.5043621792109135,-1.5241197352868225
0.46890949937118925,-1.6447012690828504
0.446066230091235,-1.827677187078817
0.4454924794153379,-1.9266585038793411
0.4499881777663346,-1.9525418389040423
0.447991332076214,-2.0548000211101196
0.44301282044701434,-2.355085153886058
0.44742258006701896,-2.5670881708345648
0.4421229312628291,-2.7092608948801296
0.4384755872539879,-3.031514930595676
0.44340413894896236,-3.186116072975257
0.4287061240303372,-2.897459456710505
0.40553706587002025,-2.4342491207716526
0.4063407599047734,-2.1949379950124612
0.43138095411207816,-2.107920138209295
0.43926604672627695,-2.012510982073188
0.43470966346217,-1.8902277224625716
0.4304469730796654,-1.765963612701282
0.45130976615517204,-1.6256479844162133
0.5055899688353406,-1.547584397542799
0.5527751633641264,-1.511318462263554
0.6176261878833565,-1.4913001687480574
0.7001849853642306,-1.4831282184445984
0.766755397136688,-1.427906870183548
0.7805894454624802,-1.4331500835548634
0.7613594453150211,-1.570752731273054
0.7292676414502857,-1.6155767546110875
0.6951094567135868,-1.537363333890541
0.7090509966084938,-1.4793127227174965
0.7587905693865581,-1.5040671043188694
0.8253040374480263,-1.5930717993428511
0.8431228827386863,-1.7245363079383764
0.8331752461949288,-1.9714837699427958
0.852308752002856,-2.3696216000156647
0.8173456288425895,-2.7522977830708917
0.7382378780776008,-2.818613396370924
0.6601080471176983,-2.8843126365853298
0.6152057210146412,-3.478815853320426
0.597931850308661,-5.034645660458563
0.5523739375905976,-6.947941796726169
0.49439571323681153,-7.588582268498635
0.4983624442249536,-10.742022213382391
0.5132636643448915,-21.722786975227795
0.47716464570084594,-368.6157185690649
0.4391847704868254,54.129365897425
0.4328365559902668,297.8545180784131
0.43328238974831335,-11.40632067779581
0.44593343891465687,-6.100922263558043
0.47943076513984084,-5.388528033745518
0.4945927385512261,-5.4512472182993825
0.48459697341826946,-4.689731688559697
0.44816488125672943,-3.9298071716349665
0.42710017987364907,-3.580323904811606
0.41294097516327305,-3.357459589015422
0.37500897304138453,-3.128608907594092
0.3555550346207859,-2.9526083657469804
0.3729093552312727,-2.945050718333507
0.40754634908738213,-3.0783661150049926
0.41401119599208097,-3.049330247661392
0.3962513005805747,-2.9921493868979474
0.3988477424470329,-2.725614121705016
0.4006094119169663,-2.3715587708894503
0.38391136136336335,-2.0659614056490296
0.35370031716406697,-1.9825384696435666
0.36299298185113815,-1.8323938350857656
0.3933088602168829,-1.6744723042824181
0.42847802437116483,-1.5897106546773339
0.44164856098860933,-1.5998334149099371
0.43911119689924794,-1.6564734945783866
0.42107055005437083,-1.7149202634134455
